City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Monte Alegre,BR,2022-07-19 18:24:15,-2.0078,-54.0692,86.05,59,45,3.76
293,Bardiyah,LY,2022-07-19 18:25:48,31.7561,25.0865,78.1,64,0,12.03
294,Gornyy,RU,2022-07-19 18:25:48,55.1153,83.9059,56.61,80,53,4.59
295,Honningsvag,NO,2022-07-19 18:25:48,70.9821,25.9704,53.35,87,30,14.97
296,Kigoma,TZ,2022-07-19 18:25:48,-4.8769,29.6267,75.33,57,75,5.1
297,Umm Lajj,SA,2022-07-19 18:25:49,25.0213,37.2685,89.89,50,16,9.04
298,Gumdag,TM,2022-07-19 18:23:00,39.2061,54.5906,88.0,45,0,8.43
299,Ampanihy,MG,2022-07-19 18:25:49,-24.7,44.75,69.22,50,0,12.93
300,Lafiagi,NG,2022-07-19 18:25:49,8.8667,5.4167,79.39,72,98,4.81
301,Trelew,AR,2022-07-19 18:23:53,-43.249,-65.3051,60.66,22,62,28.54
302,Chatra,IN,2022-07-19 18:25:50,24.2167,84.8667,80.44,76,97,5.01
303,Fort-Shevchenko,KZ,2022-07-19 18:25:50,44.5086,50.263,81.59,63,32,26.04
304,Toa Baja,PR,2022-07-19 18:25:51,18.4438,-66.2596,89.6,76,40,14.97
305,Puerto Maldonado,PE,2022-07-19 18:25:51,-12.6,-69.1833,86.4,58,75,5.75
306,Santa Maria,BR,2022-07-19 18:22:07,-29.6842,-53.8069,60.84,70,40,8.59
307,Beirut,LB,2022-07-19 18:21:48,33.8889,35.4944,85.37,79,20,3.44
308,Brae,GB,2022-07-19 18:25:51,60.3964,-1.353,59.25,90,98,9.75
309,Sao Joao Da Barra,BR,2022-07-19 18:25:52,-21.6403,-41.0511,80.69,71,15,12.66
310,Coquimbo,CL,2022-07-19 18:25:52,-29.9533,-71.3436,56.93,82,40,6.91
311,Lagos,NG,2022-07-19 18:21:23,6.5833,3.75,75.61,75,94,6.17
312,Baracoa,CU,2022-07-19 18:25:53,20.3467,-74.4958,87.17,64,30,12.19
313,Liverpool,GB,2022-07-19 18:25:53,53.4106,-2.9779,90.37,45,0,10.36
314,Kovernino,RU,2022-07-19 18:25:53,57.1253,43.8142,55.31,91,15,8.57
315,Bethanien,NA,2022-07-19 18:25:54,-26.502,17.1583,58.14,40,0,8.9
316,Ondjiva,AO,2022-07-19 18:25:54,-17.0667,15.7333,62.78,29,0,5.79
317,Nohar,IN,2022-07-19 18:25:54,29.1833,74.7667,98.31,44,77,9.93
318,Ouadda,CF,2022-07-19 18:25:55,8.0777,22.4007,68.72,98,96,3.85
319,Cabedelo,BR,2022-07-19 18:25:55,-6.9811,-34.8339,81.27,74,21,17.29
320,Tallahassee,US,2022-07-19 18:22:35,30.4383,-84.2807,88.0,71,75,11.5
321,Umm Bab,QA,2022-07-19 18:26:55,25.2142,50.8072,93.92,55,5,6.64
322,Ust-Koksa,RU,2022-07-19 18:26:56,50.2696,85.6108,50.0,92,81,2.1
323,Lagunillas,VE,2022-07-19 18:26:56,10.1301,-71.2595,87.84,63,37,10.0
324,Keti Bandar,PK,2022-07-19 18:26:56,24.1447,67.4497,83.23,88,71,17.43
325,Iqaluit,CA,2022-07-19 18:24:34,63.7506,-68.5145,38.93,100,100,9.22
326,Faya,SA,2022-07-19 18:26:57,18.3851,42.4509,64.92,54,100,6.69
327,Santa Isabel,BR,2022-07-19 18:26:57,-23.3156,-46.2214,79.9,45,12,2.66
328,Salinopolis,BR,2022-07-19 18:26:57,-0.6136,-47.3561,81.45,80,33,11.56
329,Urumqi,CN,2022-07-19 18:26:02,43.801,87.6005,67.15,56,0,6.71
330,Souillac,MU,2022-07-19 18:26:58,-20.5167,57.5167,70.18,73,75,21.85
331,Machico,PT,2022-07-19 18:26:58,32.7,-16.7667,75.83,68,20,24.16
332,Nagar Karnul,IN,2022-07-19 18:26:58,16.4821,78.3247,79.48,74,76,6.89
333,Sabla,NG,2022-07-19 18:26:59,12.7525,4.7077,82.04,65,86,9.86
334,Dingle,PH,2022-07-19 18:26:59,10.9995,122.6711,76.93,90,99,3.33
335,Glens Falls,US,2022-07-19 18:24:57,43.3095,-73.644,90.16,55,75,9.22
336,Husavik,IS,2022-07-19 18:26:59,66.0449,-17.3389,50.9,86,100,6.93
337,Maarianhamina,AX,2022-07-19 18:27:00,60.0973,19.9348,62.46,59,0,4.61
338,Vawkavysk,BY,2022-07-19 18:27:00,53.1561,24.4513,66.24,80,31,5.66
339,Tripoli,LY,2022-07-19 18:25:07,32.8752,13.1875,82.24,64,0,14.47
340,Delijan,IR,2022-07-19 18:27:01,33.9905,50.6838,87.76,9,0,15.08
341,Baghdad,IQ,2022-07-19 18:27:01,33.3406,44.4009,102.11,14,0,9.22
342,Corovode,AL,2022-07-19 18:27:01,40.5042,20.2272,75.63,44,40,5.99
343,Lipany,SK,2022-07-19 18:27:02,49.1538,20.9638,75.74,61,61,3.15
344,Save,BJ,2022-07-19 18:27:02,8.0425,2.486,76.68,75,85,5.06
345,Channel-Port Aux Basques,CA,2022-07-19 18:27:02,47.5702,-59.1367,61.32,99,100,21.3
346,Marzuq,YE,2022-07-19 18:27:03,14.4,46.4667,83.77,41,100,11.3
347,Pasni,PK,2022-07-19 18:27:03,25.2631,63.471,83.88,90,49,8.81
348,Maxixe,MZ,2022-07-19 18:27:03,-23.8597,35.3472,68.36,91,0,7.18
349,Port Hawkesbury,CA,2022-07-19 18:27:04,45.6169,-61.3485,71.82,99,100,13.0
350,Bonavista,CA,2022-07-19 18:27:04,48.6499,-53.1147,64.49,85,100,10.04
351,Boma,GH,2022-07-19 18:27:04,7.0805,-2.1697,74.86,78,79,4.56
352,Milos,GR,2022-07-19 18:27:05,36.75,24.4333,74.5,63,0,24.27
353,Utete,TZ,2022-07-19 18:27:06,-7.986,38.758,71.42,82,84,6.85
354,Nador,MA,2022-07-19 18:27:07,35.174,-2.9287,84.27,74,0,5.75
355,Pedasi,PA,2022-07-19 18:27:07,7.5333,-80.0333,83.68,75,87,8.01
356,Dagana,MR,2022-07-19 18:27:07,16.5165,-15.5068,98.02,37,11,11.52
357,Dehloran,IR,2022-07-19 18:27:08,32.6941,47.2679,106.57,8,0,8.63
358,Maniitsoq,GL,2022-07-19 18:27:08,65.4167,-52.9,46.74,86,99,9.33
359,Port-Cartier,CA,2022-07-19 18:27:08,50.0334,-66.8654,66.42,95,99,3.13
360,Srikakulam,IN,2022-07-19 18:27:06,18.3,83.9,82.53,82,43,6.76
361,Santo Antonio Do Taua,BR,2022-07-19 18:27:09,-1.1519,-48.1294,85.95,63,62,4.41
362,Lamu,KE,2022-07-19 18:27:09,-2.2717,40.902,73.62,76,91,16.49
363,Nizwa,OM,2022-07-19 18:27:09,22.9333,57.5333,87.17,62,81,2.37
364,Kananga,CD,2022-07-19 18:27:10,-5.8958,22.4178,80.08,35,62,2.19
365,Filadelfia,US,2022-07-19 18:25:07,39.9523,-75.1638,93.61,48,40,13.8
366,Westport,US,2022-07-19 18:24:00,41.1415,-73.3579,91.44,57,0,12.66
367,Inta,RU,2022-07-19 18:28:10,66.0317,60.1659,67.08,58,1,19.15
368,Nunoa,PE,2022-07-19 18:28:10,-14.48,-70.6411,58.01,15,66,14.85
369,Syracuse,IT,2022-07-19 18:28:06,37.0881,15.2792,82.31,68,13,7.36
370,Waddan,LY,2022-07-19 18:28:11,29.1614,16.139,89.82,24,0,14.16
371,Napoleon,US,2022-07-19 18:28:11,41.3923,-84.1252,90.37,57,0,7.94
372,Pocone,BR,2022-07-19 18:28:12,-16.2567,-56.6228,96.08,14,60,5.41
373,Jacareacanga,BR,2022-07-19 18:28:12,-6.2222,-57.7528,98.19,25,25,3.94
374,Leogane,HT,2022-07-19 18:28:12,18.5108,-72.6339,97.0,59,28,6.71
375,Pipirig,RO,2022-07-19 18:28:13,47.25,26.0667,66.43,58,100,3.27
376,Teeli,RU,2022-07-19 18:28:13,51.0333,90.2333,48.87,76,20,2.26
377,Cugnaux,FR,2022-07-19 18:28:13,43.5333,1.3667,87.75,45,0,9.22
378,Ibra,OM,2022-07-19 18:28:14,22.6906,58.5334,84.09,68,73,3.98
379,Henderson,US,2022-07-19 18:26:32,36.0397,-114.9819,102.65,25,0,3.44
380,Changji,CN,2022-07-19 18:28:14,44.0167,87.3167,70.59,56,0,6.71
381,Itupeva,BR,2022-07-19 18:27:10,-23.1531,-47.0578,83.93,34,20,4.61
382,Soyo,AO,2022-07-19 18:28:14,-6.1349,12.3689,71.35,86,19,7.67
383,Kolokani,ML,2022-07-19 18:28:15,13.5728,-8.0339,89.22,49,95,4.54
384,Naraina,IN,2022-07-19 18:28:15,26.7833,75.2,90.34,61,66,2.35
385,Yarmouth,US,2022-07-19 18:27:28,41.7057,-70.2286,91.87,64,0,18.41
386,Qandala,SO,2022-07-19 18:28:16,11.472,49.8728,91.11,49,89,7.52
387,Wick,GB,2022-07-19 18:28:16,58.4333,-3.0833,60.85,88,100,16.11
388,Eresos,GR,2022-07-19 18:28:16,39.1667,25.9333,72.9,59,0,25.81
389,Cabo Rojo,PR,2022-07-19 18:28:17,18.0866,-67.1457,88.9,73,20,7.0
390,Nuuk,GL,2022-07-19 18:28:17,64.1835,-51.7216,61.41,55,20,8.05
391,Nuristan,AF,2022-07-19 18:28:17,35.3,70.8333,53.6,76,31,2.55
392,Mayumba,GA,2022-07-19 18:28:18,-3.432,10.6554,71.38,88,93,4.99
393,Cotonou,BJ,2022-07-19 18:28:18,6.3654,2.4183,76.8,74,87,13.76
394,Necochea,AR,2022-07-19 18:28:18,-38.5473,-58.7368,56.89,34,0,17.2
395,Methoni,GR,2022-07-19 18:28:19,36.8197,21.7049,81.21,63,1,10.36
396,Nahariyya,IL,2022-07-19 18:28:19,33.0059,35.0941,81.95,86,0,7.61
397,Comodoro Rivadavia,AR,2022-07-19 18:24:02,-45.8667,-67.5,57.06,44,0,32.21
398,Mabaruma,GY,2022-07-19 18:28:20,8.2,-59.7833,83.08,85,55,3.62
399,Kattivakkam,IN,2022-07-19 18:28:20,13.2167,80.3167,86.09,85,52,11.32
400,Rosario,AR,2022-07-19 18:23:45,-32.9468,-60.6393,68.95,41,0,6.91
401,Kathmandu,NP,2022-07-19 18:28:20,27.7167,85.3167,73.62,88,75,2.3
402,Tornio,FI,2022-07-19 18:28:21,65.8481,24.1466,62.62,84,56,6.15
403,Awjilah,LY,2022-07-19 18:28:21,29.1081,21.2869,88.74,19,1,11.16
404,North Myrtle Beach,US,2022-07-19 18:27:34,33.816,-78.68,92.28,80,40,16.11
405,Nkhotakota,MW,2022-07-19 18:28:21,-12.9274,34.2961,70.02,64,32,2.64
406,Aswan,EG,2022-07-19 18:28:22,24.0934,32.907,101.5,10,0,9.22
407,Nchelenge,ZM,2022-07-19 18:28:22,-9.3451,28.734,70.14,60,14,2.28
408,Rognan,NO,2022-07-19 18:28:22,67.0953,15.3878,58.05,69,66,5.66
409,Arlit,NE,2022-07-19 18:28:23,18.7369,7.3853,84.56,48,89,24.2
410,Maragogi,BR,2022-07-19 18:29:23,-9.0122,-35.2225,78.49,70,0,11.43
411,Yarensk,RU,2022-07-19 18:29:23,62.1675,49.0916,62.31,98,100,8.25
412,Chambas,CU,2022-07-19 18:29:24,22.1928,-78.9136,87.93,61,46,13.87
413,Kifri,IQ,2022-07-19 18:29:24,34.6959,44.9661,103.26,9,2,15.23
414,Brigantine,US,2022-07-19 18:29:24,39.4101,-74.3646,95.04,43,0,11.5
415,Kudahuvadhoo,MV,2022-07-19 18:29:25,2.6708,72.8944,81.27,80,100,14.67
416,Sol-Iletsk,RU,2022-07-19 18:29:25,51.1631,54.9918,69.15,51,86,7.31
417,Semirom,IR,2022-07-19 18:29:25,31.4167,51.5667,71.78,15,0,10.27
418,Lasa,IT,2022-07-19 18:29:26,46.6166,10.7002,83.28,78,48,4.25
419,Betare Oya,CM,2022-07-19 18:29:26,5.6,14.0833,67.48,97,98,3.53
420,Nizhniy Baskunchak,RU,2022-07-19 18:29:27,48.2198,46.8311,70.18,50,95,11.48
421,Veraval,IN,2022-07-19 18:29:27,20.9,70.3667,80.8,86,94,15.86
422,Ila,NO,2022-07-19 18:29:27,63.4305,10.3705,60.8,82,86,1.99
423,Boa Vista,BR,2022-07-19 18:27:07,2.8197,-60.6733,87.78,55,20,4.61
424,Shambu,ET,2022-07-19 18:29:28,9.5667,37.1,50.99,94,76,0.47
425,Thatcham,GB,2022-07-19 18:29:28,51.4037,-1.2605,92.86,54,34,14.45
426,Mehamn,NO,2022-07-19 18:29:28,71.0357,27.8492,55.35,88,55,6.91
427,Aripuana,BR,2022-07-19 18:29:29,-9.1667,-60.6333,95.77,21,0,3.62
428,Muromtsevo,RU,2022-07-19 18:29:29,56.3724,75.2418,60.69,81,44,5.14
429,Temir,KZ,2022-07-19 18:29:29,49.1414,57.13,80.64,30,8,14.65
430,Havelock,US,2022-07-19 18:29:30,34.8791,-76.9013,93.15,81,13,5.01
431,Santa Lucia,ES,2022-07-19 18:27:05,27.9117,-15.5407,69.76,65,20,34.52
432,Bantry,IE,2022-07-19 18:29:30,51.6833,-9.45,61.79,74,91,10.51
433,Bida,NG,2022-07-19 18:29:30,9.0833,6.0167,78.04,76,31,5.75
434,Kutum,SD,2022-07-19 18:29:31,14.2,24.6667,83.97,38,14,10.83
435,Szydlowiec,PL,2022-07-19 18:29:31,51.2282,20.8611,77.29,54,39,2.95
436,Muisne,EC,2022-07-19 18:29:31,0.6,-80.0333,76.14,82,100,12.37
437,Piravam,IN,2022-07-19 18:29:32,9.8667,76.5,78.78,96,79,2.55
438,Shuyskoye,RU,2022-07-19 18:29:32,59.3736,41.0305,56.12,90,100,10.36
439,Vizinga,RU,2022-07-19 18:29:32,61.0749,50.1031,58.06,97,100,4.52
440,Izhma,RU,2022-07-19 18:29:33,65.0083,53.9113,70.95,56,66,9.98
441,Oranjestad,AW,2022-07-19 18:24:47,12.524,-70.027,87.75,62,20,20.71
442,Morondava,MG,2022-07-19 18:29:33,-20.2833,44.2833,75.07,52,24,11.61
443,Viransehir,TR,2022-07-19 18:29:33,37.2353,39.7631,95.29,15,0,6.51
444,Shache,CN,2022-07-19 18:29:34,38.4167,77.2406,81.72,16,3,10.02
445,Jaisalmer,IN,2022-07-19 18:29:34,26.9147,70.9181,89.82,60,53,19.46
446,Kitui,KE,2022-07-19 18:29:34,-1.367,38.0106,66.54,58,89,5.03
447,Sergeyevka,KZ,2022-07-19 18:29:35,53.88,67.4158,69.49,62,77,9.48
448,Raudeberg,NO,2022-07-19 18:29:35,61.9875,5.1352,67.96,79,99,6.58
449,Tutoia,BR,2022-07-19 18:29:35,-2.7619,-42.2744,82.69,63,18,8.32
450,Ayorou,NE,2022-07-19 18:29:35,14.7308,0.9174,91.99,43,98,9.08
451,Kashi,CN,2022-07-19 18:29:36,39.4547,75.9797,85.21,7,0,2.24
452,Forestville,US,2022-07-19 18:28:12,38.8451,-76.875,91.85,57,20,5.75
453,Fatehabad,IN,2022-07-19 18:29:36,29.5167,75.45,95.63,47,59,4.97
454,Vlore,AL,2022-07-19 18:29:37,40.4667,19.4897,78.26,55,0,5.53
455,Sept-Iles,CA,2022-07-19 18:30:13,50.2001,-66.3821,66.72,88,75,11.5
456,La Asuncion,VE,2022-07-19 18:30:37,11.0333,-63.8628,94.73,52,3,14.97
457,Havelian,PK,2022-07-19 18:30:37,34.0536,73.1657,85.82,56,32,3.36
458,Lakhdenpokhya,RU,2022-07-19 18:30:38,61.5198,30.1992,55.69,90,10,8.25
459,Kushmurun,KZ,2022-07-19 18:30:38,52.4503,64.6311,73.47,60,99,11.25
460,Ukhta,RU,2022-07-19 18:30:38,63.5671,53.6835,69.75,62,100,11.23
461,Saint-Imier,CH,2022-07-19 18:30:39,47.1528,6.9969,84.7,46,0,1.14
462,San,ML,2022-07-19 18:28:40,13.3034,-4.8956,89.67,47,84,3.83
463,Kuytun,RU,2022-07-19 18:30:39,54.3419,101.5036,47.82,94,36,2.89
464,Drezdenko,PL,2022-07-19 18:30:39,52.8383,15.8308,74.89,51,8,5.93
465,Krasnooktyabrskiy,RU,2022-07-19 18:30:40,44.9328,38.3712,72.09,61,0,4.12
466,Calama,CL,2022-07-19 18:30:27,-22.4667,-68.9333,79.29,10,0,9.22
467,Kargasok,RU,2022-07-19 18:30:40,59.0556,80.8572,56.03,97,100,4.18
468,Jabinyanah,TN,2022-07-19 18:30:40,35.035,10.9081,85.8,63,0,13.13
469,Springbok,ZA,2022-07-19 18:30:41,-29.6643,17.8865,45.57,73,0,5.28
470,Porto Empedocle,IT,2022-07-19 18:30:41,37.2934,13.5264,86.31,65,8,3.38
471,Polunochnoye,RU,2022-07-19 18:30:41,60.8697,60.4153,62.06,91,100,5.59
472,Silopi,TR,2022-07-19 18:30:42,37.2497,42.4694,93.07,17,0,2.75
473,Lebork,PL,2022-07-19 18:30:42,54.5392,17.7501,74.75,63,11,3.15
474,Shimoni,KE,2022-07-19 18:30:42,-4.6476,39.3817,73.83,83,86,13.56
475,Georgiyevka,KZ,2022-07-19 18:30:43,43.0369,74.7114,75.24,31,0,8.95
476,Abha,SA,2022-07-19 18:26:42,18.2164,42.5053,64.65,63,40,4.61
477,Krasnoselkup,RU,2022-07-19 18:30:43,65.7,82.4667,58.71,60,100,8.37
478,Seydi,TM,2022-07-19 18:30:43,39.4816,62.9137,91.63,17,0,14.41
479,Darnah,LY,2022-07-19 18:30:44,32.767,22.6367,76.42,64,0,17.2
480,Tubuala,PA,2022-07-19 18:30:44,9.5167,-79.0333,82.72,83,100,7.94
481,Quibdo,CO,2022-07-19 18:30:45,5.6947,-76.6611,88.14,66,40,3.44
482,Mizdah,LY,2022-07-19 18:30:45,31.4451,12.9801,82.67,30,0,17.9
483,Yalvac,TR,2022-07-19 18:30:45,38.2956,31.1778,64.62,57,0,3.94
484,Praia,CV,2022-07-19 18:30:45,14.9215,-23.5087,79.34,83,20,9.22
485,Norrkoping,SE,2022-07-19 18:30:46,58.5942,16.1826,76.57,41,28,8.05
486,Aksehir,TR,2022-07-19 18:30:46,38.3575,31.4164,67.1,54,32,5.12
487,Charagua,BO,2022-07-19 18:30:46,-19.8,-63.2167,72.97,44,89,7.61
488,Paragominas,BR,2022-07-19 18:30:47,-2.9667,-47.4833,86.81,56,100,3.65
489,Delta Del Tigre,UY,2022-07-19 18:30:47,-34.7633,-56.3853,59.41,44,0,9.22
490,Great Yarmouth,GB,2022-07-19 18:30:47,52.6083,1.7305,92.41,52,11,15.99
491,Harnosand,SE,2022-07-19 18:30:48,62.6323,17.9379,64.4,64,71,3.87
492,Pavlodar,KZ,2022-07-19 18:30:48,52.3,76.95,62.4,72,0,2.24
493,Pilibanga,IN,2022-07-19 18:30:48,29.4916,74.079,96.39,47,71,2.35
494,Bobcaygeon,CA,2022-07-19 18:30:49,44.5462,-78.542,86.14,47,92,12.8
495,Stanger,ZA,2022-07-19 18:30:49,-29.3282,31.2895,60.69,45,0,6.44
496,Rio Amarillo,HN,2022-07-19 18:30:49,14.9757,-89.1296,82.49,89,74,4.5
497,Sao Gabriel Da Cachoeira,BR,2022-07-19 18:30:49,-0.1303,-67.0892,82.2,78,75,5.75
498,Porto Santo,PT,2022-07-19 18:30:50,33.072,-16.3415,73.78,68,40,12.66
499,Vila Franca Do Campo,PT,2022-07-19 18:30:50,37.7167,-25.4333,72.01,81,76,5.1
500,Maine-Soroa,NE,2022-07-19 18:31:50,13.2114,12.0241,90.36,41,3,9.55
501,Quelimane,MZ,2022-07-19 18:31:51,-17.8786,36.8883,71.55,88,20,4.61
502,Kahta,TR,2022-07-19 18:31:51,37.7855,38.6237,88.97,17,0,5.26
503,Iskateley,RU,2022-07-19 18:31:51,67.6803,53.1512,65.88,68,37,12.84
504,Ponta Delgada,PT,2022-07-19 18:31:52,37.7333,-25.6667,72.32,83,75,8.05
505,Boden,SE,2022-07-19 18:31:52,65.8252,21.6886,60.8,82,4,5.23
506,Locri,IT,2022-07-19 18:31:52,38.2414,16.2623,76.55,62,0,5.75
507,Horki,BY,2022-07-19 18:31:53,54.2861,30.9842,57.18,88,57,7.2
508,Albany,US,2022-07-19 18:28:00,42.6001,-73.9662,90.03,47,9,1.99
509,Rorvik,NO,2022-07-19 18:31:53,64.8621,11.2373,58.98,82,0,4.61
510,Kuusamo,FI,2022-07-19 18:31:53,65.9667,29.1833,60.84,72,0,5.75
511,Am Timan,TD,2022-07-19 18:31:54,11.0297,20.2827,77.61,80,100,2.68
512,Holeby,DK,2022-07-19 18:31:54,54.7115,11.4642,77.09,65,0,7.34
513,Golyshmanovo,RU,2022-07-19 18:31:54,56.3979,68.3728,63.61,70,99,7.76
514,Barsovo,RU,2022-07-19 18:31:55,61.1667,73.1667,62.73,65,100,3.22
515,Camacari,BR,2022-07-19 18:30:27,-12.6975,-38.3242,82.17,64,1,7.83
516,Fort Beaufort,ZA,2022-07-19 18:31:55,-32.7748,26.6338,56.14,94,66,5.3
517,Taltal,CL,2022-07-19 18:31:55,-25.4,-70.4833,65.46,58,24,5.61
518,Baixo Guandu,BR,2022-07-19 18:31:56,-19.5189,-41.0158,83.16,42,36,9.91
519,Grand-Santi,GF,2022-07-19 18:31:56,4.25,-54.3833,86.65,59,98,3.4
520,Marigot,MF,2022-07-19 18:31:56,18.0667,-63.0833,87.58,65,75,17.27
521,Cockburn Town,TC,2022-07-19 18:31:57,21.4612,-71.1419,85.96,66,40,13.8
522,Luau,AO,2022-07-19 18:31:57,-10.7073,22.2247,70.93,31,62,4.99
523,Sendriceni,RO,2022-07-19 18:31:57,47.95,26.3,74.84,52,86,0.98
524,Puerto Baquerizo Moreno,EC,2022-07-19 18:31:58,-0.9,-89.6,74.39,78,75,3.44
525,Nyzy,UA,2022-07-19 18:31:58,50.7828,34.7844,56.88,93,17,5.55
526,Kajaani,FI,2022-07-19 18:31:58,64.2273,27.7285,59.05,67,0,10.36
527,Krasnovishersk,RU,2022-07-19 18:31:58,60.4078,57.082,64.69,97,100,7.27
528,Walvis Bay,NA,2022-07-19 18:31:59,-22.9575,14.5053,56.35,88,0,10.36
529,Hammerfest,NO,2022-07-19 18:31:59,70.6634,23.6821,52.25,100,75,3.44
530,Debre Tabor,ET,2022-07-19 18:31:59,11.85,38.0167,54.99,85,100,1.92
531,Lentekhi,GE,2022-07-19 18:32:00,42.7856,42.7261,67.68,97,97,0.87
532,Lake Ridge,US,2022-07-19 18:32:00,38.6879,-77.2978,91.31,61,0,9.22
533,Puerto Carreno,CO,2022-07-19 18:32:00,6.189,-67.4859,78.78,83,40,6.91
534,Cadillac,US,2022-07-19 18:28:32,44.2519,-85.4012,87.71,51,40,10.36
535,Piacabucu,BR,2022-07-19 18:32:01,-10.4056,-36.4344,76.35,77,9,11.48
536,Almeirim,BR,2022-07-19 18:32:01,-1.5233,-52.5817,84.31,72,100,1.97
537,Dusetos,LT,2022-07-19 18:32:01,55.75,25.85,59.79,94,41,4.45
538,Camacupa,AO,2022-07-19 18:32:02,-12.0167,17.4833,63.14,34,0,1.74
539,Edd,ER,2022-07-19 18:32:02,13.9297,41.6925,91.53,52,100,1.92
540,Tiznit,MA,2022-07-19 18:32:02,29.5833,-9.5,95.79,21,100,10.42
541,Qasigiannguit,GL,2022-07-19 18:32:03,68.8193,-51.1922,55.65,84,100,4.29
542,Sicuani,PE,2022-07-19 18:32:03,-14.2694,-71.2261,62.13,16,96,8.59
543,Asmar,AF,2022-07-19 18:32:04,35.0333,71.3581,85.53,67,81,1.25
544,Fernandina Beach,US,2022-07-19 18:28:11,30.6697,-81.4626,89.1,72,0,12.66
545,Harper,LR,2022-07-19 18:32:04,4.375,-7.7169,74.44,73,91,8.01
546,Irondequoit,US,2022-07-19 18:31:21,43.2134,-77.5797,91.26,60,20,20.71
547,Carutapera,BR,2022-07-19 18:32:05,-1.195,-46.02,81.9,76,74,7.43
548,Szarvas,HU,2022-07-19 18:33:05,46.8667,20.55,82.44,26,2,3.38
549,Paveh,IR,2022-07-19 18:33:07,35.0434,46.3565,78.21,21,0,3.42
550,Ust-Ishim,RU,2022-07-19 18:33:07,57.6935,71.1665,64.74,66,89,2.66
551,Imbituba,BR,2022-07-19 18:33:08,-28.24,-48.6703,68.86,88,13,7.0
552,Uribia,CO,2022-07-19 18:33:08,11.7139,-72.266,93.25,43,10,19.93
553,Saurimo,AO,2022-07-19 18:33:08,-9.6608,20.3916,68.02,31,3,4.43
554,Accrington,GB,2022-07-19 18:33:08,53.7538,-2.3586,87.76,63,97,2.26
555,Do Gonbadan,IR,2022-07-19 18:33:09,30.3586,50.7981,95.09,29,0,0.0
556,Gat,IL,2022-07-19 18:33:09,31.61,34.7642,84.4,100,0,6.22
557,Bayan,CN,2022-07-19 18:33:10,46.0833,127.4,64.26,93,0,2.57
558,Progreso,MX,2022-07-19 18:33:10,21.2833,-89.6667,95.11,57,34,16.6
559,Corsico,IT,2022-07-19 18:33:10,45.4305,9.1154,93.85,36,0,8.05
560,Amol,IR,2022-07-19 18:33:11,36.4696,52.3507,79.41,62,3,2.15
561,Anloga,GH,2022-07-19 18:33:11,5.7947,0.8973,75.72,74,88,13.29
562,Puerto Del Rosario,ES,2022-07-19 18:33:11,28.5004,-13.8627,76.75,78,20,11.5
563,Ostrovnoy,RU,2022-07-19 18:33:12,68.0531,39.5131,51.06,89,100,11.9
564,Bubaque,GW,2022-07-19 18:33:12,11.2833,-15.8333,78.19,86,100,15.39
565,Kribi,CM,2022-07-19 18:33:12,2.95,9.9167,75.49,84,27,8.97
566,Ust-Tsilma,RU,2022-07-19 18:33:13,65.441,52.1498,73.78,48,100,11.7
567,Pangoa,PE,2022-07-19 18:33:13,-12.1167,-73.0,85.55,48,13,4.41
568,Dzilam Gonzalez,MX,2022-07-19 18:33:13,21.2833,-88.9333,96.62,39,46,7.78
569,Antalaha,MG,2022-07-19 18:33:14,-14.9003,50.2788,67.84,85,9,12.17
570,Tessalit,ML,2022-07-19 18:33:14,20.1986,1.0114,92.14,31,81,10.92
571,Mineiros,BR,2022-07-19 18:33:14,-17.5694,-52.5511,86.14,17,79,4.99
572,Khorixas,NA,2022-07-19 18:33:15,-20.3667,14.9667,61.18,39,0,3.98
573,Beyneu,KZ,2022-07-19 18:33:15,45.3167,55.2,99.75,18,72,7.45
574,Bahadurgarh,IN,2022-07-19 18:33:15,28.6833,76.9167,91.35,50,32,1.3
575,Vallenar,CL,2022-07-19 18:32:14,-28.5708,-70.7581,75.36,20,0,2.33
576,Balkanabat,TM,2022-07-19 18:33:16,39.5108,54.3671,93.43,27,0,2.98
577,Kharitonovo,RU,2022-07-19 18:33:16,61.4009,47.4978,59.02,98,100,7.31
